pixel_ID,lat,lon,orders_total,cf,dir_ratio,cf_category
4806,-23.49212706,-47.00052025,87,3.153721946,1.0041921,4
4809,-23.49250139,-46.97115671,643,2.712528848,1.35163548,3
4810,-23.49262493,-46.96136873,1414,3.23541911,1.117140321,4
4811,-23.49274787,-46.95158069,1721,4.212367991,1.091128298,4
4816,-23.49335332,-46.90263947,431,4.19861388,1.003343247,4
4817,-23.49347257,-46.89285104,1869,1.846669575,1.031772054,1
4818,-23.4935912,-46.88306253,3253,2.877124974,1.386560346,3
4819,-23.49370922,-46.87327397,5901,2.343834625,1.273537296,2
4820,-23.49382663,-46.86348534,1111,3.767172259,1.483375255,4
4821,-23.49394342,-46.85369665,2416,2.672975721,1.41859551,3
4822,-23.49405959,-46.84390789,8442,4.654268805,1.823256937,4
4823,-23.49417516,-46.83411908,2049,3.407026872,2.000961517,4
4824,-23.4942901,-46.8243302,525,2.558395144,1.186373597,3
4825,-23.49440444,-46.81454126,139,3.216392275,1.024467407,4
4827,-23.49463126,-46.79496319,97,1.979527885,1.095657514,1
4830,-23.49496689,-46.76559564,182,3.563878777,1.770824172,4
4831,-23.49507753,-46.75580633,1150,4.123008277,1.792607247,4
4832,-23.49518756,-46.74601697,3849,2.458249966,1.234794485,3
4833,-23.49529698,-46.73622754,2094,2.63661097,1.054898372,3
4834,-23.49540578,-46.72643806,3526,2.607473495,1.23722189,3
4835,-23.49551397,-46.71664852,3019,2.978492129,1.040608306,3
4836,-23.49562155,-46.70685892,3620,2.263958009,1.462560865,2
4837,-23.4957285,-46.69706927,6203,2.398070281,1.439647957,2
4838,-23.49583485,-46.68727955,4811,2.256306567,1.338971036,2
4839,-23.49594058,-46.67748978,6684,1.793548878,1.256909683,1
4840,-23.49604569,-46.66769995,3957,1.893592904,1.117669366,1
4841,-23.49615019,-46.65791007,3198,1.909594529,1.602778873,1
4842,-23.49625408,-46.64812013,4178,1.449553648,1.068174319,1
4843,-23.49635735,-46.63833013,8913,1.617328592,1.146556935,1
4844,-23.49646001,-46.62854008,9260,2.126472162,1.502986023,2
4845,-23.49656205,-46.61874997,5117,1.90367973,1.351335107,1
4846,-23.49666348,-46.60895981,4164,2.413543177,1.538203182,2
4847,-23.49676429,-46.59916959,3206,1.707518306,1.246488377,1
4848,-23.49686449,-46.58937932,4741,1.636121274,1.062118906,1
4849,-23.49696407,-46.579589,4427,1.80678596,1.057183907,1
4850,-23.49706304,-46.56979862,1773,1.841305582,1.379338892,1
4851,-23.49716139,-46.56000819,730,2.483567282,1.187692793,3
4852,-23.49725913,-46.5502177,1744,2.3152741,1.340457737,2
4853,-23.49735625,-46.54042716,150,4.309220376,1.022826836,4
4854,-23.49745276,-46.53063658,945,3.715262021,1.094582017,4
4855,-23.49754866,-46.52084593,1428,2.80884136,1.603336323,3
4856,-23.49764394,-46.51105524,3017,3.893537948,1.809358873,4
4857,-23.4977386,-46.5012645,4765,1.965592002,1.122190509,1
4858,-23.49783265,-46.4914737,3407,2.422417393,1.102812099,2
4859,-23.49792608,-46.48168286,3032,1.921453898,1.338895909,1
4860,-23.4980189,-46.47189196,4087,1.802684484,1.330425398,1
4861,-23.49811111,-46.46210102,2743,2.13102994,1.445122005,2
4862,-23.4982027,-46.45231002,2153,2.455304829,1.697751589,3
4863,-23.49829367,-46.44251898,2633,1.748967484,1.310791239,1
4864,-23.49838403,-46.43272789,3036,1.714832334,1.312277006,1
4865,-23.49847378,-46.42293675,2262,1.466569225,1.146707335,1
4866,-23.49856291,-46.41314556,2359,1.94273855,1.2503805,1
4867,-23.49865142,-46.40335432,3852,1.904118394,1.272896059,1
4868,-23.49873932,-46.39356303,1927,1.997516461,1.173628604,1
4869,-23.49882661,-46.3837717,1695,2.081077426,1.053785544,2
4870,-23.49891328,-46.37398032,1865,1.771701659,1.031337064,1
4871,-23.49899933,-46.3641889,1055,1.856965703,1.027866233,1
4872,-23.49908477,-46.35439742,1668,2.45659585,1.4303909,3
4873,-23.4991696,-46.34460591,1081,1.743797614,1.089387674,1
4874,-23.49925381,-46.33481434,104,2.248066094,1.077884969,2
4876,-23.49942038,-46.31523108,87,1.822695389,1.119462562,1
4877,-23.49950275,-46.30543938,84,1.796904613,1.186928976,1
4878,-23.4995845,-46.29564764,72,2.265571175,1.152292841,2
4886,-23.50021634,-46.21731215,103,2.888861846,1.025522808,3
4887,-23.50029256,-46.20752002,182,1.897481853,1.008604871,1
4888,-23.50036816,-46.19772786,88,3.65954696,1.407098525,4
4889,-23.50044314,-46.18793565,507,3.062226202,1.938344378,3
4890,-23.5005175,-46.1781434,872,2.609685549,1.231210869,3
4892,-23.50066439,-46.15855879,534,2.265426107,1.1259611,2
4893,-23.50073691,-46.14876642,1132,2.036643295,1.103983465,1
4910,-23.48359736,-46.96123515,107,4.707851716,1.008381856,4
4911,-23.48372025,-46.95144777,391,2.929731603,1.074341188,3
4912,-23.48384251,-46.94166032,67,2.088726202,1.001314032,2
4917,-23.48444464,-46.89272211,2746,1.913535814,1.025486401,1
4918,-23.48456322,-46.88293427,2570,3.019334161,1.973885692,3
4919,-23.48468119,-46.87314637,304,3.451263038,1.295740452,4
4920,-23.48479854,-46.86335841,2188,4.155199159,1.669759486,4
4921,-23.48491528,-46.85357039,1747,4.4124843,1.439252429,4
4922,-23.48503141,-46.8437823,686,3.497560576,1.109847694,4
4923,-23.48514692,-46.83399415,314,2.433449085,1.207678071,2
4924,-23.48526182,-46.82420593,67,2.441047287,1.047732158,2
4925,-23.4853761,-46.81441766,111,1.502926036,1.009763652,1
4926,-23.48548977,-46.80462932,185,2.699760383,1.005662876,3
4930,-23.48593831,-46.76547537,746,5.995181367,3.173948613,4
4931,-23.48604891,-46.75568673,2459,1.889041128,1.129807793,1
4932,-23.48615889,-46.74589803,4031,2.08430522,1.190410858,2
4933,-23.48626826,-46.73610927,3574,4.146645207,1.512554077,4
4934,-23.48637702,-46.72632046,2458,3.5068155,1.570643542,4
4935,-23.48648516,-46.71653158,4497,2.029407762,1.282513415,1
4936,-23.48659269,-46.70674265,4950,2.225005635,1.404806982,2
4937,-23.4866996,-46.69695366,4957,2.123207817,1.327281686,2
4938,-23.4868059,-46.68716461,4205,2.310210092,1.502695216,2
4939,-23.48691159,-46.6773755,4123,2.216388218,1.37967082,2
4940,-23.48701666,-46.66758634,3922,1.798781038,1.10020297,1
4941,-23.48712111,-46.65779712,4616,2.13784219,1.255538032,2
4942,-23.48722495,-46.64800785,4238,1.977787293,1.270827912,1
4943,-23.48732818,-46.63821852,6347,2.166868276,1.441743605,2
4944,-23.48743079,-46.62842913,7000,1.937130462,1.300806816,1
4945,-23.48753279,-46.61863969,7471,1.67260734,1.254931177,1
4946,-23.48763417,-46.6088502,7262,2.053816521,1.478481516,2
4947,-23.48773494,-46.59906064,5577,1.538389985,1.098989484,1
4948,-23.4878351,-46.58927104,5505,1.654839402,1.129107275,1
4949,-23.48793464,-46.57948138,5448,1.53824987,1.09880005,1
4950,-23.48803356,-46.56969167,3927,1.658397675,1.268971976,1
4951,-23.48813187,-46.5599019,1009,3.905481051,1.564483446,4
4952,-23.48822957,-46.55011209,4283,3.063279793,1.684218846,3
4953,-23.48832665,-46.54032222,960,4.367313646,1.843939069,4
4954,-23.48842312,-46.53053229,85,2.483567282,1.187692793,3
4957,-23.48870883,-46.50116222,3049,3.298573838,2.373370998,4
4958,-23.48880284,-46.49137209,4348,1.7231635,1.132319401,1
4959,-23.48889624,-46.48158191,3063,2.059627137,1.472620747,2
4960,-23.48898902,-46.47179168,2820,1.796266956,1.126372463,1
4961,-23.48908118,-46.4620014,2623,2.753942824,1.341317664,3
4962,-23.48917273,-46.45221107,1792,3.783262973,1.753684844,4
4963,-23.48926367,-46.4424207,2231,3.983460719,1.408418985,4
4964,-23.48935399,-46.43263027,2153,3.059807097,1.316112045,3
4965,-23.4894437,-46.42283979,2323,2.228733808,1.084965937,2
4966,-23.48953279,-46.41304927,3032,2.034961643,1.270269497,1
4967,-23.48962127,-46.4032587,797,2.721745615,1.063263518,3
4968,-23.48970913,-46.39346808,1883,1.954252044,1.220040505,1
4969,-23.48979638,-46.38367742,1604,2.248250369,1.373972207,2
4970,-23.48988301,-46.3738867,1575,2.356686806,1.135203742,2
4971,-23.48996903,-46.36409594,1534,2.267947649,1.345670232,2
4972,-23.49005443,-46.35430514,2156,1.870377529,1.171066698,1
4973,-23.49013922,-46.34451429,1694,1.865622286,1.060479564,1
4974,-23.49022339,-46.33472339,762,2.483567282,1.187692793,3
4976,-23.49038989,-46.31514146,70,1.946048948,1.013716792,1
4977,-23.49047222,-46.30535043,502,2.267462613,1.022350362,2
4978,-23.49055394,-46.29555936,262,3.592386503,1.021227731,4
4979,-23.49063504,-46.28576824,121,1.822135145,1.015547552,1
4981,-23.49079539,-46.26618587,805,2.483567282,1.187692793,3
4990,-23.49148655,-46.17806312,881,4.131813186,1.006421089,4
4993,-23.49170586,-46.14868814,534,1.900478603,1.05079023,1
4994,-23.49177774,-46.1388964,161,3.790141502,1.012713255,4
4995,-23.491849,-46.12910462,151,2.519617767,1.000486111,3
5008,-23.47432229,-46.98067486,58,2.215755991,1,2
5009,-23.47444634,-46.97088827,62,1.835944934,1,1
5016,-23.47529755,-46.90238035,816,3.373949707,1.047577245,4
5017,-23.47541669,-46.89259325,1008,2.307801297,1.127300074,2
5018,-23.47553522,-46.88280608,819,2.626134822,1.023262418,3
5019,-23.47565314,-46.87301884,2940,3.406234764,1.07651869,4
5020,-23.47577045,-46.86323154,1043,4.419083966,1.291134962,4
5021,-23.47588714,-46.85344418,442,2.853495826,1.507942107,3
5022,-23.47600321,-46.84365676,777,2.483567282,1.187692793,3
5023,-23.47611868,-46.83386927,1411,6.447016263,2.059734618,4
5026,-23.47646138,-46.80450645,57,1.466649784,1,1
5030,-23.47690972,-46.76535516,204,4.519186658,1.954914616,4
5031,-23.47702028,-46.75556718,2863,3.017973533,1.143211352,3
5032,-23.47713021,-46.74577915,3108,2.58603167,1.064574713,3
5033,-23.47723954,-46.73599106,893,3.507649523,1.259002449,4
5034,-23.47734825,-46.72620291,3080,4.507347295,1.429551649,4
5035,-23.47745634,-46.7164147,3499,2.017455419,1.262091906,1
5036,-23.47756382,-46.70662643,3678,1.789918183,1.146965064,1
5037,-23.47767069,-46.69683811,5223,1.900268315,1.122998758,1
5038,-23.47777694,-46.68704972,4952,1.861010992,1.115577621,1
5039,-23.47788258,-46.67726128,3025,2.206918553,1.199163611,2
5040,-23.47798761,-46.66747279,1998,3.17796723,1.159879344,4
5041,-23.47809202,-46.65768424,5815,1.787886317,1.137650921,1
5042,-23.47819581,-46.64789563,7962,1.856391907,1.259187928,1
5043,-23.478299,-46.63810696,6957,2.322225047,1.373782812,2
5044,-23.47840157,-46.62831824,5338,2.12418573,1.422947381,2
5045,-23.47850352,-46.61852947,3548,1.79713896,1.270907786,1
5046,-23.47860486,-46.60874064,4024,2.259917907,1.506255928,2
5047,-23.47870558,-46.59895175,3767,2.238512164,1.291623587,2
5048,-23.4788057,-46.58916281,4797,1.569617378,1.068093828,1
5049,-23.47890519,-46.57937382,6272,1.461964959,1.033984,1
5050,-23.47900408,-46.56958478,4351,1.398755059,1.051881897,1
5051,-23.47910235,-46.55979568,1721,3.738728437,1.325898704,4
5052,-23.4792,-46.55000652,2984,2.596496612,1.917314951,3
5053,-23.47929704,-46.54021732,3709,1.908320242,1.205773643,1
5054,-23.47939347,-46.53042806,854,2.483567282,1.187692793,3
5055,-23.47948928,-46.52063875,54,2.483567282,1.187692793,3
5057,-23.47967906,-46.50105998,77,2.666347922,1,3
5058,-23.47977303,-46.49127052,440,3.371499943,1.000218565,4
5060,-23.47995912,-46.47169145,581,3.06747099,2.137811654,3
5061,-23.48005125,-46.46190183,296,2.706797126,1.03548912,3
5064,-23.48032394,-46.4325327,1018,2.315487271,1.869918032,2
5065,-23.48041361,-46.42274289,2500,1.564940809,1.15147725,1
5066,-23.48050266,-46.41295303,1384,1.484740122,1.086441874,1
5067,-23.4805911,-46.40316313,92,1.515452713,1.002538975,1
5068,-23.48067892,-46.39337318,443,1.503151654,1.105226218,1
5069,-23.48076613,-46.38358318,2059,2.888568764,1.04336302,3
5070,-23.48085273,-46.37379313,670,3.033311665,1.1463234,3
5071,-23.48093871,-46.36400304,1281,2.988695125,1.127898165,3
5072,-23.48102408,-46.3542129,1579,2.231818763,1.553870463,2
5073,-23.48110883,-46.34442272,78,2.487205472,1.093657852,3
5076,-23.4813594,-46.31505189,92,1.949970625,1.000147964,1
5077,-23.48144169,-46.30526152,146,3.290093689,1.00873442,4
5078,-23.48152337,-46.29547112,201,2.042317078,1.010941133,2
5079,-23.48160443,-46.28568066,456,1.754353462,1.007097657,1
5094,-23.48274664,-46.13881883,260,1.764172623,1.024305133,1
5095,-23.48281787,-46.12902771,414,1.658702729,1.011825469,1
5099,-23.48309664,-46.0898629,152,1.97837258,1.002987891,1
5116,-23.46626964,-46.90225089,409,2.658325007,2.073453999,3
5117,-23.46638874,-46.89246445,231,4.757815891,1.453123452,4
5118,-23.46650722,-46.88267794,699,3.606758841,1.214386588,4
5119,-23.46662508,-46.87289137,1337,3.908155851,1.636011682,4
5120,-23.46674234,-46.86310474,184,4.640741131,2.013122917,4
5121,-23.46685898,-46.85331805,849,4.08679282,2.446459402,4
5122,-23.466975,-46.84353129,534,3.286648208,4.627542134,4
5124,-23.46720522,-46.82395758,154,3.648806944,1.008122563,4
5127,-23.46754593,-46.79459657,88,2.739914572,1,3
5131,-23.46799163,-46.7554477,363,2.669888713,1.337323468,3
5132,-23.46810152,-46.74566033,1106,3.438922534,1.044850935,4
5133,-23.4682108,-46.7358729,96,2.620539646,1.023164321,3
5134,-23.46831946,-46.72608542,826,2.554091235,1.438240675,3
5135,-23.46842751,-46.71629787,2293,1.844126365,1.092573573,1
5136,-23.46853494,-46.70651027,1837,2.713700374,1.056637272,3
5137,-23.46864177,-46.69672261,3793,1.807917222,1.149471903,1
5138,-23.46874797,-46.6869349,3077,2.065164506,1.241608265,2
5139,-23.46885357,-46.67714712,3514,1.654714687,1.105704641,1
5140,-23.46895855,-46.66735929,5012,2.091883517,1.418418528,2
5141,-23.46906291,-46.6575714,4893,2.237054214,1.205344084,2
5142,-23.46916666,-46.64778346,6631,2.305046608,1.425701095,2
5143,-23.4692698,-46.63799546,5431,2.528154304,1.45037504,3
5144,-23.46937233,-46.62820741,2837,2.75186935,1.124199253,3
5145,-23.46947424,-46.6184193,1597,2.735966221,1.643715035,3
5146,-23.46957553,-46.60863113,3126,2.191180628,1.139267423,2
5147,-23.46967622,-46.59884291,4572,2.177724506,1.134483151,2
5148,-23.46977628,-46.58905464,3506,1.723352452,1.268289662,1
5149,-23.46987574,-46.57926631,3876,1.577403275,1.058506386,1
5150,-23.46997458,-46.56947793,3048,2.304013505,1.246431707,2
5151,-23.47007281,-46.5596895,2543,2.358522884,1.152681788,2
5152,-23.47017042,-46.54990101,3582,3.224242573,1.302771967,4
5153,-23.47026742,-46.54011248,4815,1.730773161,1.208329693,1
5154,-23.4703638,-46.53032388,4705,2.815134265,1.895206299,3
5155,-23.47045957,-46.52053524,2138,3.678940433,1.86570867,4
5156,-23.47055473,-46.51074655,213,2.483567282,1.187692793,3
5158,-23.4707432,-46.49116901,82,2.483567282,1.187692793,3
5159,-23.47083651,-46.48138016,291,2.427561131,1.540689315,2
5160,-23.47092921,-46.47159126,324,1.924805688,1.355598207,1
5161,-23.4710213,-46.46180232,293,2.495987635,1.526604603,3
5162,-23.47111277,-46.45201332,64,1.655349635,1,1
5163,-23.47120363,-46.44222427,325,3.012304601,1.331809252,3
5164,-23.47129387,-46.43243518,143,5.26319316,2.81294785,4
5165,-23.4713835,-46.42264604,945,3.415547208,1.174394315,4
5168,-23.47164871,-46.39327832,496,2.829024482,1.034683898,3
5172,-23.47199371,-46.35412071,649,2.519656724,1.227091997,3
5173,-23.47207843,-46.34433119,729,2.483567282,1.187692793,3
5174,-23.47216253,-46.33454163,151,1.84592627,1.300320558,1
5175,-23.47224601,-46.32475202,514,2.044106983,1.038579237,2
5176,-23.47232889,-46.31496236,173,2.355769247,1.008153276,2
5177,-23.47241115,-46.30517266,257,1.82292749,1.048103699,1
5178,-23.47249279,-46.29538292,239,1.926622521,1.00385875,1
5179,-23.47257382,-46.28559313,135,2.486215308,1.005823585,3
5182,-23.47281322,-46.25622351,56,2.514777502,1.010408831,3
5183,-23.47289179,-46.24643355,56,3.172566777,1.239863561,4
5195,-23.47378674,-46.12895084,164,1.944261801,1.134079482,1
5212,-23.45675942,-46.94126395,150,4.947992219,1.019680337,4
5213,-23.45688092,-46.93147843,101,2.43178495,1.007733104,2
5214,-23.4570018,-46.92169285,73,2.721151215,1.623925284,3
5215,-23.45712207,-46.9119072,63,5.289514101,2.076766171,4
5216,-23.45724173,-46.90212149,64,2.210957453,1.055510479,2
5217,-23.45736077,-46.89233571,282,3.649098462,1.466729564,4
5218,-23.4574792,-46.88254987,1136,3.830718459,1.289395282,4
5219,-23.45759702,-46.87276397,610,4.434223799,1.686042709,4
5231,-23.45896298,-46.75532827,608,2.546722749,1.068560897,3
5232,-23.45907282,-46.74554157,3014,2.042980851,1.086018204,2
5233,-23.45918205,-46.73575481,817,4.328174136,1.159848981,4
5234,-23.45929066,-46.72596799,259,4.820355046,2.779250765,4
5235,-23.45939867,-46.71618111,1366,2.224881454,1.2939978,2
5236,-23.45950606,-46.70639417,1323,2.32450836,1.170749715,2
5237,-23.45961283,-46.69660718,4361,1.868210972,1.088021672,1
5238,-23.45971899,-46.68682013,2425,2.231815763,1.036525574,2
5239,-23.45982454,-46.67703302,3023,2.365629101,1.492997064,2
5240,-23.45992948,-46.66724585,2711,1.823879333,1.098184667,1
5241,-23.4600338,-46.65745863,3863,2.320365278,1.157244033,2
5242,-23.4601375,-46.64767135,3091,2.325375638,1.096199643,2
5243,-23.4602406,-46.63788402,351,2.203540059,1.089906074,2
5244,-23.46034308,-46.62809663,1757,1.91394284,1.266922049,1
5245,-23.46044494,-46.61830918,3194,1.738628965,1.22760726,1
5246,-23.4605462,-46.60852168,1415,2.146322572,1.087733968,2
5247,-23.46064684,-46.59873413,4097,1.853906911,1.06974113,1
5248,-23.46074686,-46.58894652,3539,2.381967226,1.07317102,2
5249,-23.46084627,-46.57915886,3155,2.861187134,1.271374048,3
5250,-23.46094507,-46.56937115,1542,3.070773032,1.708011107,3
5251,-23.46104326,-46.55958338,4091,2.23197088,1.294088631,2
5252,-23.46114083,-46.54979556,3984,2.274422874,1.366607956,2
5253,-23.46123778,-46.54000768,5935,1.800967301,1.303664344,1
5254,-23.46133413,-46.53021976,7615,3.095889122,1.793077814,4
5255,-23.46142986,-46.52043178,6023,2.29044357,1.599701276,2
5256,-23.46152497,-46.51064375,4505,1.932810994,1.211700287,1
5257,-23.46161947,-46.50085567,924,2.914701339,1.550439652,3
5258,-23.46171336,-46.49106754,2156,4.711939519,2.333824507,4
5259,-23.46180664,-46.48127936,609,2.960728829,1.300847518,3
5260,-23.4618993,-46.47149113,720,2.861830514,1.397479387,3
5261,-23.46199134,-46.46170285,841,2.483567282,1.187692793,3
5263,-23.46217359,-46.44212614,343,1.679580365,1.025706734,1
5264,-23.4622638,-46.43233771,899,3.133182008,1.0590861,4
5265,-23.46235339,-46.42254923,1125,2.152547088,1.16579556,2
5266,-23.46244237,-46.41276071,579,2.000448832,1.032395325,1
5267,-23.46253073,-46.40297213,821,1.684901358,1.180625778,1
5268,-23.46261848,-46.39318351,201,1.90822894,1.004696971,1
5269,-23.46270561,-46.38339484,123,2.222129438,1.066636345,2
5270,-23.46279213,-46.37360613,249,3.456415236,1.001071269,4
5272,-23.46296333,-46.35402856,444,2.567184237,1.016780704,3
5273,-23.46304801,-46.34423971,478,4.153383336,1.626491382,4
5274,-23.46313208,-46.33445081,1305,2.243117445,1.415185156,2
5275,-23.46321553,-46.32466187,921,2.002934193,1.026397492,1
5276,-23.46329837,-46.31487288,246,2.749044114,1.007362885,3
5277,-23.46338059,-46.30508384,112,2.518233323,1.006191497,3
5279,-23.46354319,-46.28550565,134,2.20380967,1.000800716,2
5280,-23.46362357,-46.27571648,57,2.789829729,1.001960387,3
5313,-23.44785315,-46.9313471,666,2.783687773,1.027598958,3
5314,-23.44797398,-46.92156218,2319,2.545135564,1.154972273,3
5315,-23.44809419,-46.9117772,303,4.83829668,1.306618331,4
5317,-23.44833279,-46.89220704,473,3.852675055,1.359675007,4
5318,-23.44845117,-46.88242187,902,3.199062585,1.291100429,4
5319,-23.44856894,-46.87263663,132,4.510815178,1.721030745,4
5326,-23.44937613,-46.80413819,487,1.933971912,1.000168971,1
5327,-23.449489,-46.79435246,822,2.483567282,1.187692793,3
5328,-23.44960124,-46.78456666,543,2.483567282,1.187692793,3
5331,-23.44993431,-46.7552089,1130,2.57783146,1.180456955,3
5332,-23.45004411,-46.74542287,2346,3.493710085,1.089310973,4
5333,-23.45015329,-46.73563677,3212,2.274151017,1.19216847,2
5334,-23.45026186,-46.72585061,1844,2.296438246,1.206941783,2
5335,-23.45036981,-46.7160644,2352,2.612961288,1.45484088,3
5336,-23.45047716,-46.70627813,1148,3.638478582,1.014953901,4
5337,-23.45058388,-46.6964918,1792,2.604611384,1.078608068,3
5338,-23.45069,-46.68670541,1474,2.907834455,1.016384818,3
5339,-23.4507955,-46.67691897,1418,2.281693031,1.606053014,2
5340,-23.45090039,-46.66713247,406,3.309759445,1.338327204,4
5341,-23.45100467,-46.65734591,587,2.473084888,1.027073034,3
5342,-23.45110833,-46.6475593,1291,3.273846047,1.008605319,4
5343,-23.45121138,-46.63777263,75,3.000805876,1.004500467,3
5344,-23.45131382,-46.6279859,1699,3.482020222,1.000663411,4
5345,-23.45141564,-46.61819912,1627,2.773846569,1.008526707,3
5346,-23.45151685,-46.60841229,2449,2.461202306,1.024024412,3
5347,-23.45161745,-46.5986254,2246,1.573613255,1.008657903,1
5348,-23.45171743,-46.58883846,2720,2.069355549,1.020594839,2
5349,-23.4518168,-46.57905146,2212,2.639389026,1.003964107,3
5350,-23.45191555,-46.56926441,2543,3.134284154,1.46197974,4
5351,-23.4520137,-46.55947731,3059,1.716827121,1.258879365,1
5352,-23.45211122,-46.54969015,3513,1.985297227,1.283221335,1
5353,-23.45220814,-46.53990294,2937,1.86366464,1.23881583,1
5354,-23.45230444,-46.53011568,2471,2.239429347,1.292863645,2
5355,-23.45240013,-46.52032837,3663,1.80527741,1.32623006,1
5356,-23.4524952,-46.51054101,2487,2.067613995,1.184551479,2
5357,-23.45258967,-46.50075359,2928,1.955978864,1.407719671,1
5358,-23.45268351,-46.49096613,499,5.768210441,2.134913333,4
5359,-23.45277675,-46.48117861,567,2.5342648,1.954298342,3
5360,-23.45286937,-46.47139105,1304,4.172190782,1.75797591,4
5361,-23.45296137,-46.46160343,1231,3.578564428,1.687938589,4
5362,-23.45305277,-46.45181576,818,2.483567282,1.187692793,3
5363,-23.45314355,-46.44202805,728,2.483567282,1.187692793,3
5364,-23.45323371,-46.43224029,555,2.227786429,1.210684808,2
5365,-23.45332327,-46.42245247,1354,1.96789284,1.140378226,1
5366,-23.4534122,-46.41266461,1546,1.575209416,1.068184317,1
5367,-23.45350053,-46.40287671,779,2.483567282,1.187692793,3
5371,-23.45384769,-46.3637246,304,2.16397632,1.016945614,2
5372,-23.45393295,-46.35393646,766,1.802112893,1.010214236,1
5373,-23.45401759,-46.34414827,1002,1.642936529,1.012548739,1
5374,-23.45410162,-46.33436004,223,4.754777443,1.1045703,4
5375,-23.45418504,-46.32457176,152,3.89505839,1.308466317,4
5376,-23.45426784,-46.31478344,174,2.39215005,1.011604306,2
5377,-23.45435002,-46.30499507,67,2.040676718,1.032222836,1
5413,-23.43882536,-46.93121584,292,2.947935276,1.001112867,3
5414,-23.43894614,-46.92143159,221,2.165260655,1.294122166,2
5415,-23.43906631,-46.91164727,72,3.12849822,1.908259526,4
5419,-23.43954085,-46.87250935,52,2.517593477,1.182140156,3
5425,-23.44023427,-46.81380058,150,1.115235317,1,1
5426,-23.4403477,-46.80401557,1167,1.751324479,1.002925137,1
5427,-23.44046051,-46.79423049,1161,2.808874746,1.021783709,3
5428,-23.44057271,-46.78444536,665,4.703447031,1.293807257,4
5429,-23.4406843,-46.77466016,477,2.531356645,1.007110807,3
5430,-23.44079527,-46.76487491,52,2.476051646,1,3
5431,-23.44090563,-46.7550896,1201,4.066038872,1.025534598,4
5432,-23.44101538,-46.74530422,1788,3.7425492,1.010096246,4
5433,-23.44112452,-46.73551879,1323,2.785776321,1.041889721,3
5434,-23.44123304,-46.7257333,2934,3.397288989,1.53902137,4
5435,-23.44134095,-46.71594775,2737,2.554925601,1.512751586,3
5436,-23.44144824,-46.70616214,631,2.458386945,1.052463666,3
5437,-23.44155493,-46.69637648,148,2.78592465,1.14143567,3
5445,-23.44238633,-46.61808912,301,2.73196417,1.00102397,3
5446,-23.44248749,-46.60830295,273,2.989290623,1.001138472,3
5447,-23.44258804,-46.59851673,234,2.2498487,1.000873797,2
5448,-23.44268798,-46.58873045,2023,2.027436444,1.050000613,1
5449,-23.44278731,-46.57894412,2643,2.138125069,1.0186861,2
5450,-23.44288602,-46.56915773,384,3.7622172,1.375082991,4
5451,-23.44298412,-46.55937129,2678,2.048396541,1.111704679,2
5452,-23.44308161,-46.5495848,4152,2.021538859,1.213785657,1
5453,-23.44317848,-46.53979826,3755,2.61111341,1.602512363,3
5454,-23.44327474,-46.53001166,3309,2.0193835,1.312917604,1
5455,-23.44337039,-46.52022501,4120,1.801630802,1.211880636,1
5456,-23.44346543,-46.51043832,2599,1.829806283,1.135007142,1
5457,-23.44355985,-46.50065157,1749,2.789904987,1.720610743,3
5460,-23.44383943,-46.47129101,723,1.672589113,1.151159082,1
5461,-23.44393139,-46.46150406,2695,2.379117037,1.081744347,2
5462,-23.44402275,-46.45171706,382,4.695968484,1.281931206,4
5463,-23.44411349,-46.44193001,1013,1.866867316,1.633466461,1
5464,-23.44420362,-46.43214291,1663,2.294899215,1.503087269,2
5465,-23.44429313,-46.42235576,1796,1.977579485,1.190904755,1
5466,-23.44438203,-46.41256857,2553,1.779891727,1.193784977,1
5467,-23.44447032,-46.40278133,1397,2.144438965,1.006368341,2
5469,-23.44464505,-46.3832067,694,2.421845992,1.046362163,2
5471,-23.44481733,-46.36363188,53,2.698148,1.016171793,3
5472,-23.44490255,-46.35384441,92,2.642785707,1.051781687,3
5473,-23.44498716,-46.34405688,387,2.026854703,1.002177669,1
5474,-23.44507115,-46.33426932,216,3.331205106,1.061965465,4
5475,-23.44515453,-46.3244817,610,2.272143426,1.139836062,2
5476,-23.4452373,-46.31469404,204,2.858408538,1.021223715,3
5477,-23.44531945,-46.30490634,206,2.070440014,1.004452714,2
5478,-23.44540099,-46.29511859,70,3.14259127,1.000840131,4
5480,-23.44556222,-46.27554297,59,2.188665904,1,2
5513,-23.42979757,-46.93108464,54,1.512722151,1,1
5520,-23.4306298,-46.86259816,361,2.188943226,1.001649822,2
5521,-23.43074624,-46.85281412,735,4.162068017,1.002069336,4
5522,-23.43086206,-46.84303002,83,1.86227076,1.000379188,1
5523,-23.43097728,-46.83324586,208,4.116407474,1.068954243,4
5524,-23.43109188,-46.82346163,1077,2.124115227,1.002920716,2
5527,-23.43143201,-46.79410859,2108,2.441128549,1.046802517,2
5528,-23.43154416,-46.78432412,826,2.483567282,1.187692793,3
5529,-23.4316557,-46.77453959,1594,2.522061866,1.052485121,3
5530,-23.43176663,-46.764755,144,2.129431478,1.002161874,2
5531,-23.43187694,-46.75497035,1182,1.997113063,1.107821123,1
5532,-23.43198664,-46.74518564,783,2.483567282,1.187692793,3
5533,-23.43209573,-46.73540087,331,4.535865831,1.086065685,4
